Fecha,Hora,AGU,ATM,CEN,LDO,MIR,OBL,TLA,VAL
2001-04-02,18,32.000000,28.000000,20.000000,48.000000,18.000000,31.000000,51.000000,27.000000
2001-04-02,19,41.000000,46.000000,20.000000,66.000000,26.000000,42.000000,69.000000,27.000000
2001-04-02,20,32.000000,38.000000,20.000000,62.000000,25.000000,45.000000,63.000000,25.000000
2001-04-02,21,28.000000,30.000000,20.000000,61.000000,26.000000,31.000000,59.000000,25.000000
2001-04-02,22,27.000000,24.000000,20.000000,66.000000,22.000000,29.000000,56.000000,26.000000
2001-04-02,23,27.000000,23.000000,20.000000,52.000000,18.000000,27.000000,56.000000,25.000000
2001-04-03,00,28.000000,23.000000,20.000000,62.000000,27.000000,22.000000,57.000000,23.000000
2001-04-03,01,28.000000,21.000000,19.000000,67.000000,26.000000,23.000000,50.000000,19.000000
2001-04-03,02,25.000000,20.000000,20.000000,49.000000,25.000000,22.000000,49.000000,17.000000
2001-04-03,03,28.000000,20.000000,20.000000,49.000000,34.000000,21.000000,51.000000,15.000000
2001-04-03,04,30.000000,23.000000,19.000000,48.000000,32.000000,23.000000,52.000000,14.000000
2001-04-03,05,32.000000,27.000000,20.000000,45.000000,30.000000,23.000000,51.000000,14.000000
2001-04-03,06,42.000000,35.000000,20.000000,63.000000,43.000000,37.000000,58.000000,15.000000
2001-04-03,07,43.000000,37.000000,20.000000,67.000000,43.000000,39.000000,61.000000,18.000000
2001-04-03,08,41.000000,62.000000,20.000000,79.000000,39.000000,28.000000,55.000000,17.000000
2001-04-03,09,41.000000,64.000000,19.000000,46.000000,50.000000,14.000000,49.000000,17.000000
2001-04-03,10,35.000000,33.000000,20.000000,43.000000,22.000000,14.000000,43.000000,14.000000
2001-04-03,11,33.000000,30.000000,20.000000,37.000000,17.000000,14.000000,36.000000,12.000000
2001-04-03,12,30.000000,29.000000,20.000000,35.000000,16.000000,14.000000,25.000000,10.000000
2001-04-03,13,30.000000,26.000000,20.000000,34.000000,20.000000,14.000000,29.000000,10.000000
2001-04-03,14,35.000000,26.000000,19.000000,35.000000,15.000000,13.000000,32.000000,9.000000
2001-04-03,15,30.000000,23.000000,20.000000,34.000000,13.000000,13.000000,36.000000,8.000000
2001-04-03,16,28.000000,24.000000,20.000000,34.000000,13.000000,13.000000,,8.000000
2001-04-03,17,27.000000,24.000000,19.000000,38.000000,15.000000,14.000000,,9.000000
2001-04-03,18,30.000000,28.000000,20.000000,46.000000,20.000000,14.000000,,9.000000
2001-04-03,19,40.000000,50.000000,19.000000,69.000000,26.000000,14.000000,,11.000000
2001-04-03,20,37.000000,51.000000,20.000000,75.000000,23.000000,14.000000,,11.000000
2001-04-03,21,33.000000,50.000000,19.000000,67.000000,18.000000,14.000000,,11.000000
2001-04-03,22,31.000000,49.000000,20.000000,64.000000,18.000000,14.000000,,10.000000
2001-04-03,23,29.000000,43.000000,20.000000,59.000000,15.000000,14.000000,,8.000000
2001-04-04,00,26.000000,42.000000,20.000000,49.000000,21.000000,14.000000,,9.000000
2001-04-04,01,27.000000,41.000000,19.000000,55.000000,18.000000,14.000000,,10.000000
2001-04-04,02,28.000000,32.000000,20.000000,54.000000,18.000000,14.000000,,13.000000
2001-04-04,03,31.000000,28.000000,19.000000,58.000000,16.000000,14.000000,,12.000000
2001-04-04,04,35.000000,29.000000,20.000000,66.000000,27.000000,14.000000,,12.000000
2001-04-04,05,36.000000,32.000000,20.000000,63.000000,36.000000,14.000000,,11.000000
2001-04-04,06,37.000000,37.000000,20.000000,65.000000,36.000000,14.000000,,13.000000
2001-04-04,07,41.000000,36.000000,20.000000,61.000000,38.000000,14.000000,,13.000000
2001-04-04,08,46.000000,68.000000,19.000000,84.000000,50.000000,14.000000,,15.000000
2001-04-04,09,52.000000,86.000000,20.000000,76.000000,76.000000,14.000000,31.000000,16.000000
2001-04-04,10,42.000000,47.000000,20.000000,60.000000,38.000000,14.000000,56.000000,17.000000
2001-04-04,11,53.000000,41.000000,20.000000,60.000000,29.000000,14.000000,61.000000,77.000000
2001-04-04,12,52.000000,27.000000,20.000000,44.000000,38.000000,13.000000,55.000000,45.000000
2001-04-04,13,49.000000,28.000000,19.000000,48.000000,33.000000,14.000000,46.000000,32.000000
2001-04-04,14,44.000000,31.000000,19.000000,43.000000,27.000000,14.000000,45.000000,34.000000
2001-04-04,15,33.000000,31.000000,20.000000,43.000000,21.000000,14.000000,40.000000,33.000000
2001-04-04,16,36.000000,31.000000,19.000000,39.000000,19.000000,14.000000,38.000000,28.000000
2001-04-04,17,34.000000,27.000000,20.000000,40.000000,23.000000,14.000000,39.000000,29.000000
2001-04-04,18,47.000000,36.000000,20.000000,49.000000,28.000000,14.000000,41.000000,51.000000
2001-04-04,19,50.000000,73.000000,20.000000,94.000000,69.000000,14.000000,69.000000,80.000000
2001-04-04,20,42.000000,65.000000,20.000000,99.000000,45.000000,14.000000,69.000000,68.000000
2001-04-04,21,29.000000,40.000000,19.000000,79.000000,21.000000,14.000000,59.000000,45.000000
2001-04-04,22,28.000000,27.000000,20.000000,79.000000,28.000000,14.000000,50.000000,45.000000
2001-04-04,23,30.000000,22.000000,20.000000,78.000000,23.000000,14.000000,47.000000,52.000000
2001-04-05,00,25.000000,20.000000,20.000000,63.000000,38.000000,14.000000,43.000000,49.000000
2001-04-05,01,30.000000,21.000000,20.000000,60.000000,32.000000,14.000000,42.000000,47.000000
2001-04-05,02,33.000000,25.000000,19.000000,53.000000,18.000000,14.000000,37.000000,51.000000
2001-04-05,03,32.000000,27.000000,20.000000,53.000000,23.000000,14.000000,41.000000,41.000000
2001-04-05,04,36.000000,25.000000,20.000000,67.000000,30.000000,13.000000,48.000000,40.000000
2001-04-05,05,42.000000,33.000000,19.000000,72.000000,43.000000,14.000000,48.000000,38.000000
2001-04-05,06,41.000000,38.000000,20.000000,70.000000,44.000000,14.000000,48.000000,35.000000
2001-04-05,07,45.000000,39.000000,20.000000,73.000000,51.000000,14.000000,48.000000,57.000000
2001-04-05,08,57.000000,51.000000,20.000000,69.000000,73.000000,14.000000,59.000000,71.000000
2001-04-05,09,74.000000,31.000000,20.000000,80.000000,98.000000,14.000000,64.000000,51.000000
2001-04-05,10,77.000000,26.000000,20.000000,73.000000,69.000000,14.000000,62.000000,30.000000
2001-04-05,11,66.000000,29.000000,19.000000,65.000000,42.000000,14.000000,59.000000,37.000000
2001-04-05,12,,28.000000,20.000000,62.000000,37.000000,14.000000,58.000000,41.000000
2001-04-05,13,64.000000,38.000000,20.000000,53.000000,40.000000,13.000000,48.000000,49.000000
2001-04-05,14,47.000000,46.000000,20.000000,42.000000,30.000000,14.000000,46.000000,42.000000
2001-04-05,15,35.000000,40.000000,19.000000,38.000000,17.000000,14.000000,38.000000,28.000000
2001-04-05,16,36.000000,29.000000,20.000000,39.000000,16.000000,13.000000,38.000000,21.000000
2001-04-05,17,34.000000,28.000000,20.000000,40.000000,17.000000,14.000000,41.000000,25.000000
2001-04-05,18,37.000000,26.000000,20.000000,57.000000,23.000000,14.000000,48.000000,28.000000
2001-04-05,19,39.000000,28.000000,19.000000,69.000000,25.000000,14.000000,52.000000,34.000000
2001-04-05,20,36.000000,28.000000,20.000000,60.000000,23.000000,14.000000,43.000000,41.000000
2001-04-05,21,34.000000,27.000000,19.000000,58.000000,25.000000,14.000000,41.000000,28.000000
2001-04-05,22,33.000000,26.000000,20.000000,67.000000,25.000000,13.000000,44.000000,24.000000
2001-04-05,23,32.000000,24.000000,20.000000,57.000000,27.000000,14.000000,40.000000,24.000000
2001-04-06,00,40.000000,23.000000,19.000000,50.000000,21.000000,14.000000,43.000000,29.000000
2001-04-06,01,34.000000,18.000000,20.000000,52.000000,24.000000,14.000000,39.000000,26.000000
2001-04-06,02,40.000000,18.000000,19.000000,44.000000,24.000000,13.000000,37.000000,24.000000
2001-04-06,03,37.000000,18.000000,20.000000,41.000000,33.000000,,33.000000,24.000000
2001-04-06,04,40.000000,23.000000,20.000000,49.000000,33.000000,,38.000000,28.000000
2001-04-06,05,40.000000,28.000000,20.000000,55.000000,31.000000,,41.000000,30.000000
2001-04-06,06,42.000000,30.000000,20.000000,57.000000,32.000000,,43.000000,40.000000
2001-04-06,07,43.000000,31.000000,19.000000,57.000000,33.000000,,40.000000,44.000000
2001-04-06,08,51.000000,43.000000,20.000000,64.000000,50.000000,,48.000000,46.000000
2001-04-06,09,69.000000,44.000000,20.000000,64.000000,63.000000,,63.000000,33.000000
2001-04-06,10,66.000000,25.000000,20.000000,100.000000,84.000000,,66.000000,21.000000
2001-04-06,11,54.000000,25.000000,20.000000,85.000000,38.000000,,53.000000,24.000000
2001-04-06,12,42.000000,25.000000,20.000000,74.000000,18.000000,,49.000000,26.000000
2001-04-06,13,40.000000,22.000000,19.000000,45.000000,14.000000,,47.000000,22.000000
2001-04-06,14,37.000000,18.000000,19.000000,50.000000,15.000000,,43.000000,22.000000
2001-04-06,15,32.000000,21.000000,20.000000,53.000000,13.000000,,42.000000,20.000000
2001-04-06,16,31.000000,20.000000,20.000000,39.000000,13.000000,,40.000000,19.000000
2001-04-06,17,37.000000,20.000000,20.000000,41.000000,15.000000,,44.000000,19.000000
2001-04-06,18,35.000000,23.000000,20.000000,56.000000,24.000000,,42.000000,20.000000
2001-04-06,19,36.000000,31.000000,20.000000,60.000000,30.000000,,42.000000,25.000000
2001-04-06,20,38.000000,31.000000,,63.000000,32.000000,,47.000000,29.000000
2001-04-06,21,39.000000,32.000000,,62.000000,32.000000,,46.000000,34.000000
2001-04-06,22,36.000000,31.000000,,65.000000,34.000000,,43.000000,26.000000
2001-04-06,23,40.000000,32.000000,,64.000000,36.000000,,48.000000,38.000000
2001-04-07,00,43.000000,32.000000,,56.000000,38.000000,,46.000000,43.000000
2001-04-07,01,47.000000,28.000000,,63.000000,38.000000,,44.000000,39.000000
2001-04-07,02,43.000000,33.000000,,63.000000,39.000000,,43.000000,40.000000
2001-04-07,03,41.000000,32.000000,,55.000000,39.000000,,41.000000,40.000000
2001-04-07,04,45.000000,33.000000,,47.000000,37.000000,,44.000000,36.000000
2001-04-07,05,43.000000,34.000000,,41.000000,38.000000,,46.000000,44.000000
2001-04-07,06,42.000000,30.000000,,54.000000,35.000000,,42.000000,44.000000
2001-04-07,07,47.000000,34.000000,,59.000000,39.000000,,44.000000,45.000000
2001-04-07,08,48.000000,52.000000,,78.000000,48.000000,,48.000000,50.000000
2001-04-07,09,48.000000,62.000000,,86.000000,89.000000,,55.000000,53.000000
2001-04-07,10,50.000000,38.000000,,85.000000,90.000000,,63.000000,24.000000
2001-04-07,11,36.000000,21.000000,,67.000000,33.000000,,42.000000,16.000000
2001-04-07,12,31.000000,19.000000,,51.000000,24.000000,,43.000000,14.000000
2001-04-07,13,31.000000,19.000000,,47.000000,19.000000,,41.000000,15.000000
2001-04-07,14,37.000000,19.000000,,45.000000,19.000000,,42.000000,14.000000
2001-04-07,15,29.000000,19.000000,,49.000000,22.000000,,38.000000,14.000000
2001-04-07,16,30.000000,19.000000,,49.000000,23.000000,,43.000000,14.000000
2001-04-07,17,32.000000,20.000000,,51.000000,16.000000,,40.000000,16.000000
2001-04-07,18,32.000000,20.000000,,51.000000,21.000000,,44.000000,15.000000
2001-04-07,19,32.000000,25.000000,,47.000000,23.000000,,42.000000,20.000000
2001-04-07,20,32.000000,26.000000,,47.000000,24.000000,,42.000000,20.000000
2001-04-07,21,34.000000,27.000000,,51.000000,22.000000,,44.000000,31.000000
2001-04-07,22,34.000000,25.000000,,56.000000,22.000000,,45.000000,32.000000
2001-04-07,23,32.000000,27.000000,,55.000000,28.000000,,47.000000,17.000000
2001-04-08,00,30.000000,27.000000,,56.000000,31.000000,,45.000000,18.000000
2001-04-08,01,31.000000,24.000000,,58.000000,38.000000,,43.000000,17.000000
2001-04-08,02,44.000000,27.000000,,59.000000,34.000000,,41.000000,21.000000
2001-04-08,03,44.000000,33.000000,,55.000000,36.000000,,46.000000,27.000000
2001-04-08,04,42.000000,33.000000,,47.000000,34.000000,,42.000000,43.000000
2001-04-08,05,36.000000,35.000000,,47.000000,38.000000,,45.000000,34.000000
2001-04-08,06,42.000000,36.000000,,60.000000,42.000000,,40.000000,41.000000
2001-04-08,07,44.000000,36.000000,,63.000000,47.000000,,45.000000,50.000000
2001-04-08,08,48.000000,44.000000,,79.000000,67.000000,,54.000000,34.000000
2001-04-08,09,49.000000,27.000000,,73.000000,63.000000,,44.000000,23.000000
2001-04-08,10,40.000000,23.000000,,56.000000,48.000000,15.000000,43.000000,14.000000
2001-04-08,11,31.000000,20.000000,,48.000000,23.000000,,38.000000,12.000000
2001-04-08,12,28.000000,19.000000,,41.000000,15.000000,,40.000000,11.000000
2001-04-08,13,29.000000,17.000000,,41.000000,14.000000,,37.000000,12.000000
2001-04-08,14,32.000000,17.000000,,40.000000,14.000000,,41.000000,11.000000
2001-04-08,15,31.000000,16.000000,,41.000000,17.000000,,35.000000,11.000000
2001-04-08,16,29.000000,19.000000,,42.000000,22.000000,,37.000000,13.000000
2001-04-08,17,29.000000,18.000000,,50.000000,18.000000,,39.000000,13.000000
2001-04-08,18,31.000000,21.000000,,45.000000,19.000000,,43.000000,15.000000
2001-04-08,19,35.000000,26.000000,,51.000000,24.000000,,47.000000,20.000000
2001-04-08,20,34.000000,26.000000,,49.000000,26.000000,,45.000000,19.000000
2001-04-08,21,34.000000,26.000000,,55.000000,25.000000,,43.000000,19.000000
2001-04-08,22,33.000000,25.000000,,54.000000,23.000000,,40.000000,30.000000
2001-04-08,23,34.000000,25.000000,,60.000000,19.000000,,42.000000,30.000000
2001-04-09,00,34.000000,20.000000,,48.000000,29.000000,,43.000000,20.000000
2001-04-09,01,32.000000,18.000000,,42.000000,18.000000,,43.000000,13.000000
2001-04-09,02,31.000000,20.000000,,39.000000,13.000000,,44.000000,19.000000
2001-04-09,03,37.000000,21.000000,,46.000000,17.000000,,46.000000,20.000000
2001-04-09,04,36.000000,24.000000,,62.000000,41.000000,,41.000000,26.000000
2001-04-09,05,39.000000,27.000000,,57.000000,40.000000,,44.000000,23.000000
2001-04-09,06,39.000000,32.000000,,59.000000,41.000000,,43.000000,24.000000
2001-04-09,07,54.000000,38.000000,,65.000000,47.000000,,46.000000,50.000000
2001-04-09,08,48.000000,40.000000,,75.000000,64.000000,,52.000000,45.000000
2001-04-09,09,52.000000,36.000000,,76.000000,36.000000,,62.000000,23.000000
2001-04-09,10,45.000000,56.000000,,72.000000,51.000000,,45.000000,14.000000
2001-04-09,11,35.000000,40.000000,,48.000000,28.000000,12.000000,44.000000,13.000000
2001-04-09,12,31.000000,19.000000,,45.000000,20.000000,,44.000000,13.000000
2001-04-09,13,31.000000,19.000000,,41.000000,21.000000,,40.000000,13.000000
2001-04-09,14,31.000000,17.000000,,43.000000,17.000000,,40.000000,12.000000
2001-04-09,15,29.000000,16.000000,,42.000000,,,41.000000,12.000000
2001-04-09,16,30.000000,18.000000,,43.000000,,,41.000000,13.000000
2001-04-09,17,31.000000,19.000000,,45.000000,,,38.000000,13.000000
2001-04-09,18,32.000000,22.000000,,47.000000,,,45.000000,16.000000
2001-04-09,19,33.000000,23.000000,,49.000000,,,42.000000,18.000000
2001-04-09,20,33.000000,23.000000,,46.000000,,,42.000000,18.000000
2001-04-09,21,33.000000,23.000000,,45.000000,,,40.000000,15.000000
2001-04-09,22,37.000000,21.000000,,53.000000,,,48.000000,23.000000
2001-04-09,23,35.000000,21.000000,,52.000000,,,44.000000,25.000000
2001-04-10,00,31.000000,19.000000,,43.000000,,,45.000000,25.000000
2001-04-10,01,36.000000,19.000000,,52.000000,,,39.000000,15.000000
2001-04-10,02,35.000000,18.000000,,46.000000,,,47.000000,20.000000
2001-04-10,03,36.000000,19.000000,,40.000000,,,48.000000,13.000000
2001-04-10,04,39.000000,20.000000,,40.000000,,,39.000000,33.000000
2001-04-10,05,34.000000,28.000000,,44.000000,,,46.000000,31.000000
2001-04-10,06,35.000000,34.000000,,63.000000,,,46.000000,32.000000
2001-04-10,07,49.000000,37.000000,,61.000000,,,47.000000,38.000000
2001-04-10,08,52.000000,45.000000,,69.000000,,,51.000000,40.000000
2001-04-10,09,48.000000,29.000000,,77.000000,,,57.000000,27.000000
2001-04-10,10,38.000000,21.000000,,79.000000,,,53.000000,17.000000
2001-04-10,11,31.000000,18.000000,,57.000000,,,38.000000,14.000000
2001-04-10,12,30.000000,18.000000,,52.000000,,,42.000000,13.000000
2001-04-10,13,30.000000,16.000000,,49.000000,18.000000,,44.000000,13.000000
2001-04-10,14,30.000000,17.000000,,47.000000,16.000000,,41.000000,13.000000
2001-04-10,15,31.000000,17.000000,,49.000000,14.000000,,39.000000,12.000000
2001-04-10,16,30.000000,16.000000,,49.000000,15.000000,,38.000000,12.000000
2001-04-10,17,30.000000,17.000000,,53.000000,19.000000,,38.000000,12.000000
2001-04-10,18,32.000000,19.000000,,60.000000,22.000000,,41.000000,12.000000
2001-04-10,19,35.000000,27.000000,,58.000000,23.000000,,42.000000,14.000000
2001-04-10,20,34.000000,25.000000,,54.000000,22.000000,,45.000000,15.000000
2001-04-10,21,33.000000,23.000000,,60.000000,21.000000,,44.000000,14.000000
2001-04-10,22,28.000000,23.000000,,65.000000,21.000000,,43.000000,13.000000
2001-04-10,23,34.000000,21.000000,,54.000000,18.000000,,43.000000,15.000000
2001-04-11,00,29.000000,17.000000,,50.000000,20.000000,,42.000000,15.000000
2001-04-11,01,33.000000,15.000000,,55.000000,34.000000,,39.000000,16.000000
2001-04-11,02,36.000000,15.000000,,44.000000,19.000000,,51.000000,16.000000
2001-04-11,03,42.000000,16.000000,,42.000000,14.000000,,43.000000,22.000000
2001-04-11,04,42.000000,17.000000,,46.000000,40.000000,,37.000000,17.000000
2001-04-11,05,42.000000,24.000000,,68.000000,47.000000,,42.000000,23.000000
2001-04-11,06,49.000000,34.000000,,81.000000,49.000000,,49.000000,36.000000
2001-04-11,07,57.000000,40.000000,,88.000000,55.000000,,47.000000,49.000000
2001-04-11,08,52.000000,56.000000,,97.000000,60.000000,,63.000000,55.000000
2001-04-11,09,61.000000,55.000000,,101.000000,53.000000,,68.000000,47.000000
2001-04-11,10,45.000000,39.000000,,84.000000,53.000000,,58.000000,20.000000
2001-04-11,11,30.000000,19.000000,,59.000000,21.000000,,41.000000,14.000000
2001-04-11,12,32.000000,16.000000,,50.000000,16.000000,,41.000000,12.000000
2001-04-11,13,31.000000,17.000000,,46.000000,17.000000,,40.000000,14.000000
2001-04-11,14,30.000000,18.000000,,54.000000,17.000000,,43.000000,14.000000
2001-04-11,15,32.000000,18.000000,,43.000000,13.000000,,39.000000,13.000000
2001-04-11,16,27.000000,17.000000,,42.000000,16.000000,,38.000000,12.000000
2001-04-11,17,32.000000,18.000000,,52.000000,23.000000,,41.000000,13.000000
2001-04-11,18,31.000000,19.000000,,58.000000,21.000000,,38.000000,13.000000
2001-04-11,19,32.000000,25.000000,,59.000000,23.000000,,43.000000,17.000000
2001-04-11,20,35.000000,25.000000,,61.000000,27.000000,,42.000000,21.000000
2001-04-11,21,33.000000,25.000000,,65.000000,27.000000,,47.000000,17.000000
2001-04-11,22,36.000000,24.000000,,66.000000,31.000000,,45.000000,15.000000
2001-04-11,23,35.000000,22.000000,,60.000000,25.000000,,43.000000,20.000000
2001-04-12,00,34.000000,23.000000,,84.000000,22.000000,,44.000000,27.000000
2001-04-12,01,31.000000,20.000000,,73.000000,28.000000,,42.000000,20.000000
2001-04-12,02,33.000000,18.000000,,73.000000,28.000000,,45.000000,26.000000
2001-04-12,03,34.000000,19.000000,,60.000000,31.000000,,41.000000,19.000000
2001-04-12,04,33.000000,19.000000,,70.000000,31.000000,,45.000000,18.000000
2001-04-12,05,41.000000,26.000000,,73.000000,40.000000,,51.000000,34.000000
2001-04-12,06,47.000000,36.000000,,71.000000,41.000000,,50.000000,49.000000
2001-04-12,07,50.000000,39.000000,,92.000000,39.000000,,52.000000,51.000000
2001-04-12,08,54.000000,51.000000,,78.000000,39.000000,,50.000000,61.000000
2001-04-12,09,44.000000,36.000000,,60.000000,59.000000,,49.000000,61.000000
2001-04-12,10,41.000000,29.000000,,64.000000,36.000000,,48.000000,22.000000
2001-04-12,11,30.000000,18.000000,,65.000000,29.000000,,42.000000,12.000000
2001-04-12,12,35.000000,17.000000,,55.000000,20.000000,,44.000000,11.000000
2001-04-12,13,34.000000,18.000000,,51.000000,24.000000,,42.000000,17.000000
2001-04-12,14,35.000000,19.000000,,48.000000,16.000000,,43.000000,14.000000
2001-04-12,15,32.000000,19.000000,,43.000000,13.000000,,39.000000,13.000000
2001-04-12,16,32.000000,17.000000,,45.000000,13.000000,,35.000000,12.000000
2001-04-12,17,31.000000,16.000000,,41.000000,13.000000,,40.000000,13.000000
2001-04-12,18,34.000000,17.000000,,62.000000,22.000000,,39.000000,14.000000
2001-04-12,19,33.000000,24.000000,,82.000000,28.000000,,46.000000,16.000000
2001-04-12,20,31.000000,24.000000,,71.000000,25.000000,,44.000000,20.000000
2001-04-12,21,33.000000,22.000000,,67.000000,21.000000,,48.000000,16.000000
2001-04-12,22,33.000000,23.000000,,67.000000,34.000000,,45.000000,15.000000
2001-04-12,23,30.000000,22.000000,,95.000000,41.000000,,52.000000,20.000000
2001-04-13,00,43.000000,17.000000,,61.000000,45.000000,,42.000000,14.000000
2001-04-13,01,48.000000,16.000000,,48.000000,41.000000,,38.000000,17.000000
2001-04-13,02,46.000000,18.000000,,56.000000,44.000000,,37.000000,14.000000
2001-04-13,03,40.000000,21.000000,,57.000000,48.000000,,43.000000,16.000000
2001-04-13,04,35.000000,22.000000,,49.000000,40.000000,,47.000000,22.000000
2001-04-13,05,35.000000,24.000000,,65.000000,43.000000,,46.000000,26.000000
2001-04-13,06,39.000000,32.000000,,75.000000,43.000000,,46.000000,30.000000
2001-04-13,07,44.000000,38.000000,,85.000000,52.000000,,49.000000,25.000000
2001-04-13,08,44.000000,34.000000,,67.000000,76.000000,,46.000000,19.000000
2001-04-13,09,45.000000,27.000000,,66.000000,87.000000,,43.000000,23.000000
2001-04-13,10,35.000000,26.000000,,61.000000,88.000000,,42.000000,27.000000
2001-04-13,11,39.000000,26.000000,,57.000000,44.000000,,43.000000,16.000000
2001-04-13,12,36.000000,23.000000,,53.000000,30.000000,,43.000000,14.000000
2001-04-13,13,31.000000,19.000000,,47.000000,22.000000,,36.000000,14.000000
2001-04-13,14,34.000000,16.000000,,50.000000,20.000000,,38.000000,15.000000
2001-04-13,15,32.000000,16.000000,,53.000000,17.000000,,40.000000,14.000000
2001-04-13,16,32.000000,18.000000,,46.000000,16.000000,,41.000000,14.000000
2001-04-13,17,29.000000,18.000000,,41.000000,15.000000,,49.000000,13.000000
2001-04-13,18,34.000000,23.000000,,42.000000,18.000000,,46.000000,13.000000
2001-04-13,19,32.000000,31.000000,,55.000000,18.000000,,43.000000,20.000000
2001-04-13,20,32.000000,54.000000,,52.000000,16.000000,,42.000000,18.000000
2001-04-13,21,31.000000,29.000000,,51.000000,15.000000,,41.000000,17.000000
2001-04-13,22,30.000000,31.000000,,48.000000,16.000000,,35.000000,17.000000
2001-04-13,23,32.000000,,,49.000000,14.000000,,40.000000,17.000000
2001-04-14,00,30.000000,,,53.000000,18.000000,,38.000000,18.000000
2001-04-14,01,31.000000,,,43.000000,18.000000,,38.000000,19.000000
2001-04-14,02,33.000000,,,41.000000,12.000000,,46.000000,21.000000
2001-04-14,03,34.000000,,,42.000000,10.000000,,34.000000,20.000000
2001-04-14,04,34.000000,,,47.000000,18.000000,,36.000000,17.000000
2001-04-14,05,32.000000,,,41.000000,21.000000,,33.000000,17.000000
2001-04-14,06,42.000000,,,66.000000,32.000000,,41.000000,16.000000
2001-04-14,07,49.000000,,,66.000000,45.000000,,49.000000,38.000000
2001-04-14,08,47.000000,,,62.000000,42.000000,,45.000000,43.000000
2001-04-14,09,37.000000,,,57.000000,26.000000,,40.000000,31.000000
2001-04-14,10,40.000000,,,52.000000,15.000000,,43.000000,31.000000
2001-04-14,11,36.000000,,,55.000000,18.000000,,41.000000,22.000000
2001-04-14,12,30.000000,,,53.000000,20.000000,,37.000000,13.000000
2001-04-14,13,30.000000,,,47.000000,15.000000,,40.000000,13.000000
2001-04-14,14,30.000000,,,44.000000,14.000000,,41.000000,12.000000
2001-04-14,15,29.000000,,,46.000000,14.000000,,33.000000,11.000000
2001-04-14,16,29.000000,,,44.000000,13.000000,,43.000000,13.000000
2001-04-14,17,28.000000,,,43.000000,14.000000,,39.000000,12.000000
2001-04-14,18,30.000000,,,46.000000,16.000000,,37.000000,12.000000
2001-04-14,19,30.000000,,,50.000000,18.000000,,38.000000,16.000000
2001-04-14,20,32.000000,,,59.000000,24.000000,,46.000000,20.000000
2001-04-14,21,31.000000,,,55.000000,21.000000,,41.000000,16.000000
2001-04-14,22,28.000000,,,61.000000,22.000000,,40.000000,14.000000
2001-04-14,23,34.000000,,,66.000000,16.000000,,39.000000,18.000000
2001-04-15,00,33.000000,,,66.000000,13.000000,,41.000000,19.000000
2001-04-15,01,36.000000,,,60.000000,26.000000,,40.000000,21.000000
2001-04-15,02,35.000000,,,42.000000,25.000000,,39.000000,29.000000
2001-04-15,03,36.000000,,,52.000000,20.000000,,38.000000,20.000000
2001-04-15,04,37.000000,,,61.000000,20.000000,,39.000000,21.000000
2001-04-15,05,32.000000,,,73.000000,21.000000,,45.000000,28.000000
2001-04-15,06,44.000000,,,73.000000,33.000000,,44.000000,22.000000
2001-04-15,07,48.000000,,,72.000000,32.000000,,50.000000,29.000000
2001-04-15,08,51.000000,,,72.000000,31.000000,,46.000000,34.000000
2001-04-15,09,50.000000,,,66.000000,38.000000,,42.000000,33.000000
2001-04-15,10,42.000000,,,60.000000,27.000000,,41.000000,27.000000
2001-04-15,11,42.000000,,,60.000000,29.000000,,43.000000,18.000000
2001-04-15,12,35.000000,,,53.000000,24.000000,,42.000000,13.000000
2001-04-15,13,33.000000,,,49.000000,20.000000,,38.000000,12.000000
2001-04-15,14,32.000000,,,46.000000,17.000000,,39.000000,11.000000
2001-04-15,15,30.000000,,,47.000000,15.000000,,38.000000,11.000000
2001-04-15,16,31.000000,,,44.000000,14.000000,,36.000000,11.000000
2001-04-15,17,31.000000,,,48.000000,16.000000,,39.000000,11.000000
2001-04-15,18,30.000000,,,58.000000,18.000000,,41.000000,12.000000
2001-04-15,19,32.000000,,,56.000000,19.000000,,41.000000,14.000000
2001-04-15,20,36.000000,,,54.000000,21.000000,,44.000000,15.000000
2001-04-15,21,32.000000,,,63.000000,19.000000,,39.000000,21.000000
2001-04-15,22,38.000000,,,59.000000,15.000000,,41.000000,19.000000
2001-04-15,23,33.000000,,,47.000000,13.000000,,37.000000,24.000000
2001-04-16,00,31.000000,,,59.000000,11.000000,,34.000000,15.000000
2001-04-16,01,32.000000,,,49.000000,12.000000,,33.000000,12.000000
2001-04-16,02,30.000000,,,46.000000,11.000000,,39.000000,16.000000
2001-04-16,03,32.000000,,,49.000000,13.000000,,35.000000,18.000000
2001-04-16,04,35.000000,,,60.000000,17.000000,,40.000000,17.000000
2001-04-16,05,44.000000,,,53.000000,27.000000,,41.000000,20.000000
2001-04-16,06,44.000000,,,67.000000,44.000000,,41.000000,35.000000
2001-04-16,07,50.000000,,,90.000000,45.000000,,49.000000,40.000000
2001-04-16,08,57.000000,,,97.000000,50.000000,,53.000000,35.000000
2001-04-16,09,54.000000,,,66.000000,32.000000,,40.000000,57.000000
2001-04-16,10,42.000000,,,48.000000,34.000000,,40.000000,57.000000
2001-04-16,11,37.000000,5.000000,,48.000000,34.000000,,39.000000,39.000000
2001-04-16,12,41.000000,22.000000,,49.000000,30.000000,,45.000000,28.000000
2001-04-16,13,38.000000,37.000000,,49.000000,27.000000,,40.000000,27.000000
